appeal,supreme,url,type
655/2023,56/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=4ea88970-ed7a-48eb-a8a5-7d4d5534630c,ákvörðun
96/2024,68/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d27b965a-cceb-47c5-8fdd-7df4ec2b4648,ákvörðun
46/2024,69/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=5bf3794b-a330-433c-b2fe-84ba6b5cd971,ákvörðun
57/2024,52/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=80ce2d2f-e42f-4104-a828-a5b60498ace9,ákvörðun
93/2024,67/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=55e13d02-2d8e-4c51-a686-ab8f6b97b532,ákvörðun
669/2024,63/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=a30c8191-150c-4a4e-ae9f-c2bc5bd847b0,ákvörðun
333/2023,38/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=09307eab-7587-4ed5-8e78-20deae10b2d1,ákvörðun
99/2022,32/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=1fbf427e-1a04-4a61-8a14-a2538db66307,ákvörðun
93/2025,42/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=700ae701-ea50-4fbb-957c-cb2464c1df7d,ákvörðun
549/2023,33/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=430375e1-8b10-478e-bc9d-57a34c1a7287,ákvörðun
786/2023,31/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=b593a01a-5035-4a20-9c14-0e2297d4a7a8,ákvörðun
786/2023,28/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=90352679-5f27-4fd4-83da-163fa2036655,ákvörðun
988/2024,25/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=34ad2b12-029c-4a77-aa0d-b26e2aceb8f6,ákvörðun
785/2023,30/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=4fdb1d15-eb25-4272-8aab-bc704215fd0f,ákvörðun
639/2024,47/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=18e305fd-a9aa-4a7f-b32e-d67768fd676b,ákvörðun
785/2023,27/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=6d38858c-d6ee-47af-a55c-e2c6d66b42fe,ákvörðun
157/2024,81/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=5eaa7d4f-28c1-406c-8252-b228ee6f7175,ákvörðun
37/2025,87/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=fd31db07-8a4b-4eb4-bff5-d863c83afc25,ákvörðun
513/2023,84/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=f4e138a8-3e84-4d86-a0e3-eb97c79dbb27,ákvörðun
197/2024,78/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=409d998d-5437-40e3-a7a7-f6b1905d638f,ákvörðun
40/2024,66/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=170d5209-df93-4f39-90b1-7bb31dbe6ff4,ákvörðun
116/2025,89/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=6243f92a-fdc6-4ed7-b287-033471dcbef5,ákvörðun
108/2025,85/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=bee14fc0-170b-4070-93d5-0ec86b737c6f,ákvörðun
334/2024,60/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=7f1f4451-149f-491b-b3de-13cfc7596f92,ákvörðun
59/2025,90/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=5398253d-9dc2-4921-a575-1a66c3d43589,ákvörðun
18/2024,65/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=2e6896ca-39e4-485e-a832-dd61ab4c51b6,ákvörðun
143/2024,62/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=6a7677eb-4eac-4fb9-ba1c-df35050d4b71,ákvörðun
5/2025,51/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=3952a6cc-9b53-4529-ba78-094e92037f55,ákvörðun
201/2024,64/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=ba757fc3-8d80-4349-8d39-4b39c9f03383,ákvörðun
848/2023,46/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=66784327-a041-4c69-a8a8-6a89b40fa195,ákvörðun
972/2024,54/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=83c76956-b10e-48bc-b62c-75b219836b9e,ákvörðun
402/2023,48/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=975baf97-410c-4ca3-96dd-83987c54b82a,ákvörðun
947/2024,57/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=3a48a60c-ee42-4adc-b1a2-85d2ec4c71f2,ákvörðun
535/2023,49/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=87b24bee-26f7-4946-bba3-bef1988cfc01,ákvörðun
973/2024,55/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=9aabb7fe-27dc-49c7-a3c9-bf0f070aba31,ákvörðun
351/2023,3/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=7b49d79c-a8e2-486e-a1e3-a65f8d0a37dc,ákvörðun
274/2023,167/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=ce443e6a-4914-4d5f-9bde-cd9f06eb6776,ákvörðun
487/2023,149/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=f2e7fe2c-6d9c-4cc9-bfb1-26170480d1c1,ákvörðun
527/2023,147/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d6437bd0-bffb-4989-8388-554dd388589c,ákvörðun
456/2023,165/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d9619bc3-d7b0-4179-ac1c-75cb70a32f00,ákvörðun
257/2023,146/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=9c986ad8-295a-4c62-944e-8e965c81e78f,ákvörðun
486/2023,155/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=b35d7bda-5404-4692-a836-c28de4ce482b,ákvörðun
358/2023,144/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=108f28f6-3b3a-41ed-8376-f2e6b38b1d35,ákvörðun
523/2023,157/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=0afb2276-9f95-49c1-9824-632b18254236,ákvörðun
232/2024,148/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=3acf710a-75c4-44de-bda9-fd3efec7040e,ákvörðun
439/2023,143/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=9553e06c-c387-45ff-93e4-21dfdfd06581,ákvörðun
789/2024,145/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=cef8a9c6-f1ef-44f9-a16c-a69ebeb5b73d,ákvörðun
899/2023,4/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=bc7e04f2-4aa1-407f-9444-bee52110dc12,ákvörðun
802/2024,179/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=bb33bc5a-e975-4cb1-bc0b-dcdd985075ce,ákvörðun
879/2024,166/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=9dc91bbc-9531-4d2a-ae06-152f447a690b,ákvörðun
559/2023,139/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=5d542012-b522-4482-b90e-5d89b34740df,ákvörðun
516/2022,136/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d51f8711-2185-4ae3-8b69-3e71f5a59359,ákvörðun
107/2024,150/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=318eeaff-f793-409a-bc7d-8e4af8662451,ákvörðun
190/2024,36/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=1333ba1d-1ecf-48f4-94b7-b52733455c35,ákvörðun
12/2024,29/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=443a035a-8179-4cf6-9ae9-5fbda177bf39,ákvörðun
566/2022,183/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=04926673-ccf5-4694-8c0f-6feb3c2ac227,ákvörðun
37/2024,24/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=36e39581-d0c0-4b90-a004-26c94a55b178,ákvörðun
847/2023,26/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=058d0145-3724-49fa-8214-39cba158baca,ákvörðun
563/2023,9/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=28498aa8-52db-4acc-ad71-5e657dca91db,ákvörðun
680/2023,22/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=e471b691-e38b-4c81-809d-bcc07e45cfb0,ákvörðun
565/2023,11/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=91b9903d-02d3-45c2-8c99-de4587e6291e,ákvörðun
564/2023,10/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=8883f5e3-9071-47ec-9251-efeae33f55da,ákvörðun
1003/2024,23/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=f054d2fc-dbcb-429c-a017-f18fb26ab204,ákvörðun
584/2023,163/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=82b08c43-aa00-4783-8ff3-1ce4aef9a373,ákvörðun
738/2023,178/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=c609c65a-f0f9-4f35-bf3e-259a56e272b8,ákvörðun
575/2023,168/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=2402887b-24d9-4e4a-898d-6143cf7a9c28,ákvörðun
794/2023,175/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=ada1c957-bcd8-4e93-9077-ba8c435d5799,ákvörðun
444/2023,159/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=854b2b5d-1275-495e-9dcc-dd6314554628,ákvörðun
276/2023,173/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=1a7523fd-d6a0-4f50-9486-ed0aa44be3be,ákvörðun
472/2023,160/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=9166812a-fe64-43e8-9a6a-22283508cb39,ákvörðun
558/2023,169/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=268e9ccd-788b-45e5-bc62-73093751f2d3,ákvörðun
663/2023,171/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=8d1ebc27-83bd-46ae-b8ef-91430fc4765f,ákvörðun
913/2024,1/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=557976db-b33d-41d6-ae3a-a34e363680df,ákvörðun
566/2023,12/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=f2afe19c-bed0-410a-8683-f7a1ad7a1281,ákvörðun
737/2023,14/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=13b28e98-d981-4d29-ac90-9e7eba232edc,ákvörðun
780/2023,17/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=f32060f2-345d-48c0-8af0-1cb1ffa7c169,ákvörðun
470/2023,7/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d232ae6e-22a0-4a52-b6ad-81f99d445f7c,ákvörðun
277/2024,21/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=b2ffc07a-90b0-48f0-ae1a-38ed2bcad80d,ákvörðun
845/2023,19/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=f808ab4e-e677-46ea-9da5-b3777b2e0ea1,ákvörðun
772/2023,13/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=ecb4a226-aab4-47bc-b0e9-e2b12d4510f1,ákvörðun
44/2024,15/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=c0aa6432-d96b-4673-92f5-eaa01be187a9,ákvörðun
828/2023,8/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=4f2b4a06-3130-4c7d-9e35-4ffd252223c4,ákvörðun
129/2024,16/2025,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=bd988c09-13b9-4983-875a-a1ac16cff31b,ákvörðun
638/2022,182/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=a8bc3f2f-966b-4057-97d0-0089a4fbaeb1,ákvörðun
566/2022,183/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d4708586-f1db-40df-afb9-8483ccfef76b,ákvörðun
494/2023,170/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d0905ef0-a5e9-437b-abc9-9ea95eea2918,ákvörðun
554/2023,184/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=7a625eb8-dfc7-4f7c-bed8-a9e602e8cea6,ákvörðun
397/2023,174/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=e6d196ff-e72e-462a-a150-abf0474ce010,ákvörðun
713/2023,180/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=629adabc-0467-4f88-94f4-3fdeb7154506,ákvörðun
594/2023,181/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=36672721-b933-43ff-951e-68a65a1a8a5a,ákvörðun
273/2023,142/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=3828c98d-c27b-4d5f-9041-129b4c17d6bb,ákvörðun
319/2023,132/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=4d6db5a0-3cda-414b-9419-294f16c31493,ákvörðun
237/2023,129/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=29837251-c4ed-4033-a7cf-3b62f11540de,ákvörðun
267/2024,137/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=cab85c06-d2de-4d8f-9f1c-590626ff1a2c,ákvörðun
13/2024,141/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=b0a961f2-a671-4f24-a318-6406369e2d27,ákvörðun
255/2023,130/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=a600c3ab-dcab-4e5c-bdc8-caf8444a69b5,ákvörðun
334/2024,123/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=29816d74-e0d0-489d-b599-1e9d721ba587,ákvörðun
403/2023,125/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=68fa3923-7b7e-48d1-8ec4-a6b633cd333e,ákvörðun
595/2024,121/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=8e5ae7f0-f386-43de-8cdf-a859faf375bf,ákvörðun
368/2023,131/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=c3a55da5-3d7d-4cb3-a407-7834f94a3fa2,ákvörðun
332/2023,140/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=eeb8d691-020d-4469-bdb6-4f6283f8543a,ákvörðun
876/2024,158/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=9a594d98-9795-4743-ab8f-677c20876bef,ákvörðun
302/2023,138/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=20855497-09da-4076-b14d-88b0bf09832f,ákvörðun
345/2023,133/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=ca1386bc-9b99-4d42-ac6c-8aa9c24b2942,ákvörðun
331/2023,134/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=3ec1a114-1bcd-48f3-9e6c-02433d66c4c4,ákvörðun
655/2024,126/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=01e7a1b6-80d3-49ed-81ea-03b16573029c,ákvörðun
483/2022,124/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=b77ce7f4-87d2-4c79-b975-1d7a56e566df,ákvörðun
528/2024,128/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=f6c76afe-f309-4350-94c7-c5b2a08560ea,ákvörðun
491/2024,122/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=0092188e-b7a1-44e7-90d3-a6576f343e27,ákvörðun
488/2022,110/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=e1b7130b-2a0f-46e0-be75-c3cb2abc50a4,ákvörðun
577/2023,118/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=f95a7711-0160-417f-bf82-0f725a8efe3f,ákvörðun
433/2022,99/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=c9237660-245d-453f-bba5-4a743bde0a3b,ákvörðun
160/2023,109/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=a64e1dfd-26c8-44b4-98b7-4d4397935223,ákvörðun
386/2023,116/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=e6d2267f-168f-4aaf-8578-59babe2d6773,ákvörðun
285/2023,95/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=ab156466-4939-4f7b-a096-721254a576cf,ákvörðun
888/2023,117/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=8461721b-7810-4b00-bfd6-a3a9fddece52,ákvörðun
431/2022,97/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=47259fd2-82b9-4d96-be9f-c72118e72bb7,ákvörðun
430/2022,96/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=38a8d9a2-feda-4a99-ab79-d4c0f603f26b,ákvörðun
432/2022,98/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=a0a87f8d-2e97-4e5d-aa46-dff06e74dded,ákvörðun
272/2022,115/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=2e4b672c-efbd-4986-ac82-c00fa871a7bc,ákvörðun
731/2022,100/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=1f47515d-b807-4d69-9186-dd5790e038ee,ákvörðun
545/2024,119/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=204d23e3-152a-40a3-b52b-324d6ded00dd,ákvörðun
840/2022,94/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=69735e2b-08fe-4611-9d4e-b8e1f1c3c625,ákvörðun
216/2023,103/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=36bd6e5c-a236-4c85-a869-c0021877986f,ákvörðun
782/2023,114/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=befd4cd5-c44b-4a9d-810b-be90272fc268,ákvörðun
321/2023,101/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=1d83ced5-9a0e-4684-ae93-5c74a21c9c29,ákvörðun
133/2023,112/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=ee929e74-924d-4127-ac97-8bddcda1721f,ákvörðun
321/2023,91/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=720be749-c34e-4923-bfd0-97428077a020,ákvörðun
289/2023,93/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=fb89691c-b325-49b5-85b0-f95799688b69,ákvörðun
275/2023,108/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=b4448b59-d82d-45b5-8102-41028a5f5050,ákvörðun
337/2023,111/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=b9381cba-e1b4-4e07-8df9-ca985febcb41,ákvörðun
353/2022,92/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=32782229-5ea0-4d56-b2c3-727034bf3f7e,ákvörðun
267/2023,85/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=aff82406-0c5f-4620-a6db-2f666840abd6,ákvörðun
5/2023,89/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=87db38ca-dcf3-42df-bc6d-5698465f697c,ákvörðun
693/2023,113/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=4a1a6b17-3507-4af8-86ea-92055502589d,ákvörðun
591/2022,90/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=ab59ff5f-c15b-4afd-a8e1-046f10b38e93,ákvörðun
824/2022,80/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=05bd2d88-4cf0-4cb2-91ec-1459bd4254a4,ákvörðun
720/2023,84/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=09e7c3bb-9d79-45fb-a315-5d64d23b6ace,ákvörðun
357/2023,83/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=eb858cea-46e7-4b77-a52b-d48c852be0fc,ákvörðun
279/2024,104/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=ea3d1f1d-be9e-4740-bad1-6e6cbaae6b74,ákvörðun
240/2023,81/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=38d347e0-cf23-4299-ad60-9a19afefdfa6,ákvörðun
296/2024,105/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=970ee1a0-eee6-47ca-9f4e-cfb7a80bc019,ákvörðun
298/2024,102/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d611cf28-8692-4dbe-b937-785696b47801,ákvörðun
334/2023,107/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=9372e5fa-a0e7-4274-9470-6093d796dcad,ákvörðun
454/2024,106/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=760e4ca2-694d-4398-a2e5-5f7833ebcc39,ákvörðun
57/2023,86/2024,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=0fa3d03e-835e-41b2-a3d8-97027866b157,ákvörðun
